#: table_doi: 10.17182/hepdata.90835.v1/t85
#: name: T2bb efficiency
#: description: The efficiency times acceptance of the SMS models for T2bb as function of the bottom squark and LSP masses. The efficiency times acceptance is given for the total signal across the set of 174 search regions.
#: data_file: t2bb_efficiency.yaml
#: keyword observables: EFF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SBOTTOM SBOTTOM | SBOTTOM --> BQ NEUTRALINO1
#: Efficiency,
M(SBOTTOM) [GeV],M(NEUTRALINO1) [GeV],Efficiency $\times$ Acceptance
2426.0,1004.6,0.70497
2426.0,1017.7,0.70427
2426.0,1030.8,0.70358
2426.0,1043.9,0.70289
2426.0,1057.1,0.70241
2426.0,1070.2,0.70226
2426.0,1083.3,0.70212
2426.0,1096.4,0.70197
2426.0,1109.5,0.70218
2426.0,1122.7,0.70251
2426.0,1135.8,0.70284
2426.0,1148.9,0.70318
2426.0,1162.0,0.70257
2426.0,1175.1,0.70168
2426.0,1188.2,0.70079
2426.0,1201.4,0.69995
2426.0,1214.5,0.69955
2426.0,1227.6,0.69915
2426.0,1240.7,0.69874
2426.0,1253.8,0.69793
2426.0,1267.0,0.69659
2426.0,1280.1,0.69525
2426.0,1293.2,0.69391
2426.0,1306.3,0.69336
2426.0,1319.4,0.69364
2426.0,1332.6,0.69393
2426.0,1345.7,0.69421
2426.0,1358.8,0.69433
2426.0,1371.9,0.69429
2426.0,1385.0,0.69426
2426.0,1398.1,0.69422
2426.0,1411.3,0.69324
2426.0,1424.4,0.69211
2426.0,1437.5,0.69098
2426.0,1450.6,0.68985
2426.0,1463.7,0.68817
2426.0,1476.9,0.68642
2426.0,1490.0,0.68468
2426.0,1503.1,0.68308
2426.0,1516.2,0.68192
2426.0,1529.3,0.68077
2426.0,1542.5,0.67961
2426.0,1555.6,0.67828
2426.0,1568.7,0.67681
2426.0,1581.8,0.67535
2426.0,1594.9,0.67388
2426.0,1608.0,0.67242
2426.0,1621.2,0.67096
2426.0,1634.3,0.6695
2426.0,1647.4,0.66804
2426.0,1660.5,0.6661
2426.0,1673.6,0.6639
2426.0,1686.8,0.66171
2426.0,1699.9,0.65951
2426.0,1713.0,0.65719
2426.0,1726.1,0.6547
2426.0,1739.2,0.65139
2426.0,1752.4,0.64814
2426.0,1765.5,0.64517
2426.0,1778.6,0.64235
2426.0,1791.7,0.63982
2426.0,1804.8,0.6376
2426.0,1817.9,0.63591
2426.0,1831.1,0.63288
2426.0,1844.2,0.62773
2426.0,1857.3,0.62209
2426.0,1870.4,0.61605
2426.0,1883.5,0.61068
2426.0,1896.7,0.60555
2426.0,1909.8,0.59963
2426.0,1922.9,0.59344
2426.0,1936.0,0.58747
2426.0,1949.1,0.58152
2426.0,1962.3,0.57461
2426.0,1975.4,0.56763
2426.0,1988.5,0.55861
2426.0,2001.6,0.54947
2426.0,2014.7,0.5402
2426.0,2027.8,0.53045
2426.0,2041.0,0.51786
2426.0,2054.1,0.50439
2426.0,2067.2,0.48896
2426.0,2080.3,0.47526
2426.0,2093.4,0.46341
2441.1,7.5594,0.71389
2441.1,20.678,0.71387
2441.1,33.797,0.71354
2441.1,46.916,0.71322
2441.1,60.034,0.71289
2441.1,73.153,0.71256
2441.1,86.272,0.71223
2441.1,99.391,0.7119
2441.1,112.51,0.71227
2441.1,125.63,0.71267
2441.1,138.75,0.71306
2441.1,151.87,0.71346
2441.1,164.98,0.71386
2441.1,178.1,0.71426
2441.1,191.22,0.71402
2441.1,204.34,0.71393
2441.1,217.46,0.7147
2441.1,230.58,0.71481
2441.1,243.7,0.7149
2441.1,256.82,0.71499
2441.1,269.93,0.71508
2441.1,283.05,0.71517
2441.1,296.17,0.71526
2441.1,309.29,0.71541
2441.1,322.41,0.71558
2441.1,335.53,0.71576
2441.1,348.65,0.71594
2441.1,361.77,0.71611
2441.1,374.88,0.71629
2441.1,388.0,0.71571
2441.1,401.12,0.71423
2441.1,414.24,0.71345
2441.1,427.36,0.71267
2441.1,440.48,0.71189
2441.1,453.6,0.71111
2441.1,466.72,0.71033
2441.1,479.83,0.70955
2441.1,492.95,0.71045
2441.1,506.07,0.71089
2441.1,519.19,0.71044
2441.1,532.31,0.71064
2441.1,545.43,0.71083
2441.1,558.55,0.71102
2441.1,571.67,0.71121
2441.1,584.78,0.7114
2441.1,597.9,0.71159
2441.1,611.02,0.71164
2441.1,624.14,0.71167
2441.1,637.26,0.71169
2441.1,650.38,0.71172
2441.1,663.5,0.71174
2441.1,676.62,0.71177
2441.1,689.73,0.71198
2441.1,702.85,0.71213
2441.1,715.97,0.71155
2441.1,729.09,0.71202
2441.1,742.21,0.71267
2441.1,755.33,0.71332
2441.1,768.45,0.71396
2441.1,781.57,0.71461
2441.1,794.68,0.71525
2441.1,807.8,0.7152
2441.1,820.92,0.71468
2441.1,834.04,0.71415
2441.1,847.16,0.71362
2441.1,860.28,0.7131
2441.1,873.4,0.71257
2441.1,886.52,0.71215
2441.1,899.63,0.71194
2441.1,912.75,0.71163
2441.1,925.87,0.71097
2441.1,938.99,0.7101
2441.1,952.11,0.70922
2441.1,965.23,0.70834
2441.1,978.35,0.70746
2441.1,991.47,0.70658
2441.1,1004.6,0.70577
2441.1,1017.7,0.70508
2441.1,1030.8,0.70439
2441.1,1043.9,0.70369
2441.1,1057.1,0.703
2441.1,1070.2,0.70231
2441.1,1083.3,0.70166
2441.1,1096.4,0.70151
2441.1,1109.5,0.70172
2441.1,1122.7,0.70205
2441.1,1135.8,0.70238
2441.1,1148.9,0.70272
2441.1,1162.0,0.70305
2441.1,1175.1,0.70339
2441.1,1188.2,0.70316
2441.1,1201.4,0.70232
2441.1,1214.5,0.70192
2441.1,1227.6,0.70081
2441.1,1240.7,0.69947
2441.1,1253.8,0.69814
2441.1,1267.0,0.6968
2441.1,1280.1,0.69546
2441.1,1293.2,0.69413
2441.1,1306.3,0.69357
2441.1,1319.4,0.69386
2441.1,1332.6,0.69414
2441.1,1345.7,0.69443
2441.1,1358.8,0.69471
2441.1,1371.9,0.695
2441.1,1385.0,0.69521
2441.1,1398.1,0.69518
2441.1,1411.3,0.6942
2441.1,1424.4,0.69307
2441.1,1437.5,0.69193
2441.1,1450.6,0.6908
2441.1,1463.7,0.68967
2441.1,1476.9,0.68854
2441.1,1490.0,0.68704
2441.1,1503.1,0.68544
2441.1,1516.2,0.68428
2441.1,1529.3,0.68286
2441.1,1542.5,0.68139
2441.1,1555.6,0.67993
2441.1,1568.7,0.67846
2441.1,1581.8,0.677
2441.1,1594.9,0.67553
2441.1,1608.0,0.67407
2441.1,1621.2,0.67261
2441.1,1634.3,0.67115
2441.1,1647.4,0.66969
2441.1,1660.5,0.66823
2441.1,1673.6,0.66677
2441.1,1686.8,0.66506
2441.1,1699.9,0.66286
2441.1,1713.0,0.66023
2441.1,1726.1,0.65691
2441.1,1739.2,0.6536
2441.1,1752.4,0.65035
2441.1,1765.5,0.6476
2441.1,1778.6,0.64507
2441.1,1791.7,0.64254
2441.1,1804.8,0.64032
2441.1,1817.9,0.63863
2441.1,1831.1,0.63693
2441.1,1844.2,0.63444
2441.1,1857.3,0.62879
2441.1,1870.4,0.62356
2441.1,1883.5,0.61843
2441.1,1896.7,0.61331
2441.1,1909.8,0.6074
2441.1,1922.9,0.60145
2441.1,1936.0,0.5955
2441.1,1949.1,0.58956
2441.1,1962.3,0.58264
2441.1,1975.4,0.57566
2441.1,1988.5,0.56868
2441.1,2001.6,0.55997
2441.1,2014.7,0.5507
2441.1,2027.8,0.54143
2441.1,2041.0,0.53216
2441.1,2054.1,0.51872
2441.1,2067.2,0.50557
2441.1,2080.3,0.49372
2441.1,2093.4,0.48187
2456.3,7.5594,0.7141
2456.3,20.678,0.71377
2456.3,33.797,0.71344
2456.3,46.916,0.71311
2456.3,60.034,0.71278
2456.3,73.153,0.71246
2456.3,86.272,0.71213
2456.3,99.391,0.71193
2456.3,112.51,0.7123
2456.3,125.63,0.7127
2456.3,138.75,0.7131
2456.3,151.87,0.71349
2456.3,164.98,0.71389
2456.3,178.1,0.71429
2456.3,191.22,0.71452
2456.3,204.34,0.71442
2456.3,217.46,0.71451
2456.3,230.58,0.7146
2456.3,243.7,0.71469
2456.3,256.82,0.71478
2456.3,269.93,0.71487
2456.3,283.05,0.71496
2456.3,296.17,0.7154
2456.3,309.29,0.71502
2456.3,322.41,0.71495
2456.3,335.53,0.71513
2456.3,348.65,0.71531
2456.3,361.77,0.71548
2456.3,374.88,0.71566
2456.3,388.0,0.71583
2456.3,401.12,0.71593
2456.3,414.24,0.71515
2456.3,427.36,0.71437
2456.3,440.48,0.71359
2456.3,453.6,0.71281
2456.3,466.72,0.71203
2456.3,479.83,0.71125
2456.3,492.95,0.7109
2456.3,506.07,0.71112
2456.3,519.19,0.71132
2456.3,532.31,0.71151
2456.3,545.43,0.7117
2456.3,558.55,0.71189
2456.3,571.67,0.71208
2456.3,584.78,0.71227
2456.3,597.9,0.71316
2456.3,611.02,0.71238
2456.3,624.14,0.71227
2456.3,637.26,0.7123
2456.3,650.38,0.71232
2456.3,663.5,0.71235
2456.3,676.62,0.71237
2456.3,689.73,0.7124
2456.3,702.85,0.71256
2456.3,715.97,0.71321
2456.3,729.09,0.71385
2456.3,742.21,0.7145
2456.3,755.33,0.71514
2456.3,768.45,0.71579
2456.3,781.57,0.71643
2456.3,794.68,0.71667
2456.3,807.8,0.71631
2456.3,820.92,0.71578
2456.3,834.04,0.71526
2456.3,847.16,0.71473
2456.3,860.28,0.7142
2456.3,873.4,0.71368
2456.3,886.52,0.71315
2456.3,899.63,0.71357
2456.3,912.75,0.71274
2456.3,925.87,0.71186
2456.3,938.99,0.71098
2456.3,952.11,0.7101
2456.3,965.23,0.70922
2456.3,978.35,0.70835
2456.3,991.47,0.70735
2456.3,1004.6,0.70641
2456.3,1017.7,0.70593
2456.3,1030.8,0.70523
2456.3,1043.9,0.70454
2456.3,1057.1,0.70385
2456.3,1070.2,0.70315
2456.3,1083.3,0.70246
2456.3,1096.4,0.70177
2456.3,1109.5,0.70182
2456.3,1122.7,0.70216
2456.3,1135.8,0.70249
2456.3,1148.9,0.70282
2456.3,1162.0,0.70316
2456.3,1175.1,0.70349
2456.3,1188.2,0.70383
2456.3,1201.4,0.70406
2456.3,1214.5,0.70272
2456.3,1227.6,0.70139
2456.3,1240.7,0.70005
2456.3,1253.8,0.69871
2456.3,1267.0,0.69737
2456.3,1280.1,0.69604
2456.3,1293.2,0.69504
2456.3,1306.3,0.69455
2456.3,1319.4,0.6945
2456.3,1332.6,0.69479
2456.3,1345.7,0.69507
2456.3,1358.8,0.69536
2456.3,1371.9,0.69564
2456.3,1385.0,0.69593
2456.3,1398.1,0.69621
2456.3,1411.3,0.69528
2456.3,1424.4,0.69415
2456.3,1437.5,0.69302
2456.3,1450.6,0.69189
2456.3,1463.7,0.69075
2456.3,1476.9,0.68962
2456.3,1490.0,0.68854
2456.3,1503.1,0.68753
2456.3,1516.2,0.68606
2456.3,1529.3,0.6846
2456.3,1542.5,0.68313
2456.3,1555.6,0.68167
2456.3,1568.7,0.6802
2456.3,1581.8,0.67874
2456.3,1594.9,0.67714
2456.3,1608.0,0.67601
2456.3,1621.2,0.67478
2456.3,1634.3,0.67332
2456.3,1647.4,0.67186
2456.3,1660.5,0.6704
2456.3,1673.6,0.66894
2456.3,1686.8,0.66748
2456.3,1699.9,0.66602
2456.3,1713.0,0.66273
2456.3,1726.1,0.65941
2456.3,1739.2,0.6561
2456.3,1752.4,0.65321
2456.3,1765.5,0.65064
2456.3,1778.6,0.64811
2456.3,1791.7,0.64558
2456.3,1804.8,0.6434
2456.3,1817.9,0.64171
2456.3,1831.1,0.64002
2456.3,1844.2,0.63833
2456.3,1857.3,0.63473
2456.3,1870.4,0.6296
2456.3,1883.5,0.62448
2456.3,1896.7,0.6198
2456.3,1909.8,0.61513
2456.3,1922.9,0.60918
2456.3,1936.0,0.60323
2456.3,1949.1,0.59728
2456.3,1962.3,0.59073
2456.3,1975.4,0.58376
2456.3,1988.5,0.57678
2456.3,2001.6,0.56951
2456.3,2014.7,0.56024
2456.3,2027.8,0.55097
2456.3,2041.0,0.5417
2456.3,2054.1,0.53288
2456.3,2067.2,0.52103
2456.3,2080.3,0.50918
2456.3,2093.4,0.49733
2471.4,7.5594,0.71479
2471.4,20.678,0.71446
2471.4,33.797,0.71414
2471.4,46.916,0.71381
2471.4,60.034,0.71351
2471.4,73.153,0.71332
2471.4,86.272,0.71314
2471.4,99.391,0.71296
2471.4,112.51,0.71333
2471.4,125.63,0.71373
2471.4,138.75,0.71412
2471.4,151.87,0.71452
2471.4,164.98,0.71457
2471.4,178.1,0.71438
2471.4,191.22,0.71418
2471.4,204.34,0.71408
2471.4,217.46,0.71417
2471.4,230.58,0.71426
2471.4,243.7,0.71435
2471.4,256.82,0.71444
2471.4,269.93,0.71505
2471.4,283.05,0.71568
2471.4,296.17,0.71631
2471.4,309.29,0.71592
2471.4,322.41,0.71512
2471.4,335.53,0.71431
2471.4,348.65,0.71395
2471.4,361.77,0.71412
2471.4,374.88,0.7143
2471.4,388.0,0.71448
2471.4,401.12,0.71457
2471.4,414.24,0.71379
2471.4,427.36,0.71301
2471.4,440.48,0.71223
2471.4,453.6,0.71145
2471.4,466.72,0.71142
2471.4,479.83,0.71167
2471.4,492.95,0.71192
2471.4,506.07,0.71214
2471.4,519.19,0.71233
2471.4,532.31,0.71252
2471.4,545.43,0.71271
2471.4,558.55,0.71299
2471.4,571.67,0.71406
2471.4,584.78,0.71513
2471.4,597.9,0.71619
2471.4,611.02,0.71541
2471.4,624.14,0.71429
2471.4,637.26,0.71316
2471.4,650.38,0.7127
2471.4,663.5,0.71272
2471.4,676.62,0.71275
2471.4,689.73,0.71277
2471.4,702.85,0.71293
2471.4,715.97,0.71358
2471.4,729.09,0.71423
2471.4,742.21,0.71487
2471.4,755.33,0.71552
2471.4,768.45,0.71552
2471.4,781.57,0.7154
2471.4,794.68,0.71529
2471.4,807.8,0.71493
2471.4,820.92,0.71441
2471.4,834.04,0.71388
2471.4,847.16,0.71336
2471.4,860.28,0.71307
2471.4,873.4,0.71357
2471.4,886.52,0.71407
2471.4,899.63,0.71457
2471.4,912.75,0.71373
2471.4,925.87,0.71285
2471.4,938.99,0.71197
2471.4,952.11,0.7111
2471.4,965.23,0.70999
2471.4,978.35,0.70873
2471.4,991.47,0.70748
2471.4,1004.6,0.70653
2471.4,1017.7,0.70618
2471.4,1030.8,0.70583
2471.4,1043.9,0.70545
2471.4,1057.1,0.70475
2471.4,1070.2,0.70406
2471.4,1083.3,0.70337
2471.4,1096.4,0.70267
2471.4,1109.5,0.70273
2471.4,1122.7,0.70306
2471.4,1135.8,0.70339
2471.4,1148.9,0.70373
2471.4,1162.0,0.70409
2471.4,1175.1,0.7045
2471.4,1188.2,0.70492
2471.4,1201.4,0.70515
2471.4,1214.5,0.70381
2471.4,1227.6,0.70247
2471.4,1240.7,0.70114
2471.4,1253.8,0.6998
2471.4,1267.0,0.69904
2471.4,1280.1,0.69849
2471.4,1293.2,0.69794
2471.4,1306.3,0.69745
2471.4,1319.4,0.69703
2471.4,1332.6,0.69661
2471.4,1345.7,0.69634
2471.4,1358.8,0.69663
2471.4,1371.9,0.69691
2471.4,1385.0,0.6972
2471.4,1398.1,0.69748
2471.4,1411.3,0.69655
2471.4,1424.4,0.69542
2471.4,1437.5,0.69429
2471.4,1450.6,0.69315
2471.4,1463.7,0.69215
2471.4,1476.9,0.69128
2471.4,1490.0,0.69041
2471.4,1503.1,0.6894
2471.4,1516.2,0.68793
2471.4,1529.3,0.68647
2471.4,1542.5,0.685
2471.4,1555.6,0.68354
2471.4,1568.7,0.68187
2471.4,1581.8,0.68016
2471.4,1594.9,0.67846
2471.4,1608.0,0.67733
2471.4,1621.2,0.67656
2471.4,1634.3,0.67578
2471.4,1647.4,0.67477
2471.4,1660.5,0.67331
2471.4,1673.6,0.67185
2471.4,1686.8,0.67039
2471.4,1699.9,0.66893
2471.4,1713.0,0.66563
2471.4,1726.1,0.66232
2471.4,1739.2,0.65953
2471.4,1752.4,0.65687
2471.4,1765.5,0.65421
2471.4,1778.6,0.65163
2471.4,1791.7,0.6491
2471.4,1804.8,0.64691
2471.4,1817.9,0.64531
2471.4,1831.1,0.64364
2471.4,1844.2,0.64195
2471.4,1857.3,0.63835
2471.4,1870.4,0.63322
2471.4,1883.5,0.62886
2471.4,1896.7,0.62577
2471.4,1909.8,0.6214
2471.4,1922.9,0.61646
2471.4,1936.0,0.61051
2471.4,1949.1,0.60456
2471.4,1962.3,0.59837
2471.4,1975.4,0.59193
2471.4,1988.5,0.58495
2471.4,2001.6,0.57769
2471.4,2014.7,0.56842
2471.4,2027.8,0.55915
2471.4,2041.0,0.55234
2471.4,2054.1,0.54407
2471.4,2067.2,0.53223
2471.4,2080.3,0.52083
2471.4,2093.4,0.51242
2486.5,7.5594,0.71549
2486.5,20.678,0.71516
2486.5,33.797,0.7149
2486.5,46.916,0.71472
2486.5,60.034,0.71453
2486.5,73.153,0.71435
2486.5,86.272,0.71417
2486.5,99.391,0.71398
2486.5,112.51,0.71435
2486.5,125.63,0.71475
2486.5,138.75,0.71462
2486.5,151.87,0.71442
2486.5,164.98,0.71423
2486.5,178.1,0.71403
2486.5,191.22,0.71384
2486.5,204.34,0.71374
2486.5,217.46,0.71383
2486.5,230.58,0.71406
2486.5,243.7,0.71469
2486.5,256.82,0.71532
2486.5,269.93,0.71595
2486.5,283.05,0.71658
2486.5,296.17,0.71721
2486.5,309.29,0.71682
2486.5,322.41,0.71602
2486.5,335.53,0.71521
2486.5,348.65,0.71441
2486.5,361.77,0.71361
2486.5,374.88,0.71294
2486.5,388.0,0.71312
2486.5,401.12,0.71321
2486.5,414.24,0.71243
2486.5,427.36,0.71169
2486.5,440.48,0.71193
2486.5,453.6,0.71218
2486.5,466.72,0.71243
2486.5,479.83,0.71268
2486.5,492.95,0.71293
2486.5,506.07,0.71316
2486.5,519.19,0.71335
2486.5,532.31,0.71389
2486.5,545.43,0.71496
2486.5,558.55,0.71603
2486.5,571.67,0.71709
2486.5,584.78,0.71816
2486.5,597.9,0.71923
2486.5,611.02,0.71845
2486.5,624.14,0.71732
2486.5,637.26,0.71619
2486.5,650.38,0.71506
2486.5,663.5,0.71393
2486.5,676.62,0.71312
2486.5,689.73,0.71315
2486.5,702.85,0.71331
2486.5,715.97,0.71395
2486.5,729.09,0.71448
2486.5,742.21,0.71437
2486.5,755.33,0.71425
2486.5,768.45,0.71414
2486.5,781.57,0.71403
2486.5,794.68,0.71392
2486.5,807.8,0.71356
2486.5,820.92,0.71303
2486.5,834.04,0.71306
2486.5,847.16,0.71356
2486.5,860.28,0.71406
2486.5,873.4,0.71456
2486.5,886.52,0.71506
2486.5,899.63,0.71557
2486.5,912.75,0.71473
2486.5,925.87,0.71385
2486.5,938.99,0.71262
2486.5,952.11,0.71137
2486.5,965.23,0.71011
2486.5,978.35,0.70885
2486.5,991.47,0.7076
2486.5,1004.6,0.70666
2486.5,1017.7,0.7063
2486.5,1030.8,0.70595
2486.5,1043.9,0.7056
2486.5,1057.1,0.70524
2486.5,1070.2,0.70489
2486.5,1083.3,0.70427
2486.5,1096.4,0.70358
2486.5,1109.5,0.70363
2486.5,1122.7,0.70397
2486.5,1135.8,0.70435
2486.5,1148.9,0.70477
2486.5,1162.0,0.70518
2486.5,1175.1,0.70559
2486.5,1188.2,0.70601
2486.5,1201.4,0.70624
2486.5,1214.5,0.7049
2486.5,1227.6,0.7036
2486.5,1240.7,0.70305
2486.5,1253.8,0.7025
2486.5,1267.0,0.70194
2486.5,1280.1,0.70139
2486.5,1293.2,0.70084
2486.5,1306.3,0.70035
2486.5,1319.4,0.69993
2486.5,1332.6,0.69951
2486.5,1345.7,0.69909
2486.5,1358.8,0.69866
2486.5,1371.9,0.69824
2486.5,1385.0,0.69847
2486.5,1398.1,0.69875
2486.5,1411.3,0.69782
2486.5,1424.4,0.69669
2486.5,1437.5,0.69577
2486.5,1450.6,0.69489
2486.5,1463.7,0.69402
2486.5,1476.9,0.69315
2486.5,1490.0,0.69228
2486.5,1503.1,0.69127
2486.5,1516.2,0.6898
2486.5,1529.3,0.6883
2486.5,1542.5,0.68659
2486.5,1555.6,0.68489
2486.5,1568.7,0.68319
2486.5,1581.8,0.68149
2486.5,1594.9,0.67979
2486.5,1608.0,0.67865
2486.5,1621.2,0.67788
2486.5,1634.3,0.67711
2486.5,1647.4,0.67633
2486.5,1660.5,0.67556
2486.5,1673.6,0.67475
2486.5,1686.8,0.67329
2486.5,1699.9,0.67184
2486.5,1713.0,0.66854
2486.5,1726.1,0.66585
2486.5,1739.2,0.6632
2486.5,1752.4,0.66054
2486.5,1765.5,0.65788
2486.5,1778.6,0.65522
2486.5,1791.7,0.65261
2486.5,1804.8,0.65042
2486.5,1817.9,0.64882
2486.5,1831.1,0.64722
2486.5,1844.2,0.64556
2486.5,1857.3,0.64196
2486.5,1870.4,0.63791
2486.5,1883.5,0.63483
2486.5,1896.7,0.63174
2486.5,1909.8,0.62737
2486.5,1922.9,0.62256
2486.5,1936.0,0.61776
2486.5,1949.1,0.61185
2486.5,1962.3,0.60566
2486.5,1975.4,0.59945
2486.5,1988.5,0.59312
2486.5,2001.6,0.58586
2486.5,2014.7,0.57684
2486.5,2027.8,0.57019
2486.5,2041.0,0.56354
2486.5,2054.1,0.55527
2486.5,2067.2,0.5444
2486.5,2080.3,0.53599
2486.5,2093.4,0.52759
2501.6,7.5594,0.71623
2501.6,20.678,0.71605
2501.6,33.797,0.71586
2501.6,46.916,0.71568
2501.6,60.034,0.7155
2501.6,73.153,0.71531
2501.6,86.272,0.71513
2501.6,99.391,0.71497
2501.6,112.51,0.71468
2501.6,125.63,0.71449
2501.6,138.75,0.71429
2501.6,151.87,0.7141
2501.6,164.98,0.7139
2501.6,178.1,0.71371
2501.6,191.22,0.71351
2501.6,204.34,0.71359
2501.6,217.46,0.71422
2501.6,230.58,0.71485
2501.6,243.7,0.71547
2501.6,256.82,0.7161
2501.6,269.93,0.71673
2501.6,283.05,0.71736
2501.6,296.17,0.71799
2501.6,309.29,0.7176
2501.6,322.41,0.7168
2501.6,335.53,0.71599
2501.6,348.65,0.71519
2501.6,361.77,0.71439
2501.6,374.88,0.71358
2501.6,388.0,0.71278
2501.6,401.12,0.71234
2501.6,414.24,0.71259
2501.6,427.36,0.71284
2501.6,440.48,0.71309
2501.6,453.6,0.71334
2501.6,466.72,0.71359
2501.6,479.83,0.71384
2501.6,492.95,0.71409
2501.6,506.07,0.71442
2501.6,519.19,0.71549
2501.6,532.31,0.71656
2501.6,545.43,0.71762
2501.6,558.55,0.71869
2501.6,571.67,0.71976
2501.6,584.78,0.72082
2501.6,597.9,0.72186
2501.6,611.02,0.72117
2501.6,624.14,0.72005
2501.6,637.26,0.71892
2501.6,650.38,0.71779
2501.6,663.5,0.71666
2501.6,676.62,0.71553
2501.6,689.73,0.7144
2501.6,702.85,0.71349
2501.6,715.97,0.71338
2501.6,729.09,0.71327
2501.6,742.21,0.71316
2501.6,755.33,0.71305
2501.6,768.45,0.71294
2501.6,781.57,0.71282
2501.6,794.68,0.71271
2501.6,807.8,0.71269
2501.6,820.92,0.71319
2501.6,834.04,0.7137
2501.6,847.16,0.7142
2501.6,860.28,0.7147
2501.6,873.4,0.7152
2501.6,886.52,0.7157
2501.6,899.63,0.7162
2501.6,912.75,0.71499
2501.6,925.87,0.71373
2501.6,938.99,0.71248
2501.6,952.11,0.71122
2501.6,965.23,0.70996
2501.6,978.35,0.70871
2501.6,991.47,0.70745
2501.6,1004.6,0.70693
2501.6,1017.7,0.70658
2501.6,1030.8,0.70622
2501.6,1043.9,0.70587
2501.6,1057.1,0.70552
2501.6,1070.2,0.70517
2501.6,1083.3,0.70481
2501.6,1096.4,0.70446
2501.6,1109.5,0.70472
2501.6,1122.7,0.70514
2501.6,1135.8,0.70555
2501.6,1148.9,0.70596
2501.6,1162.0,0.70638
2501.6,1175.1,0.70679
2501.6,1188.2,0.7072
2501.6,1201.4,0.70733
2501.6,1214.5,0.70678
2501.6,1227.6,0.70622
2501.6,1240.7,0.70567
2501.6,1253.8,0.70512
2501.6,1267.0,0.70457
2501.6,1280.1,0.70402
2501.6,1293.2,0.70346
2501.6,1306.3,0.70316
2501.6,1319.4,0.70274
2501.6,1332.6,0.70232
2501.6,1345.7,0.7019
2501.6,1358.8,0.70148
2501.6,1371.9,0.70105
2501.6,1385.0,0.70063
2501.6,1398.1,0.70021
2501.6,1411.3,0.6994
2501.6,1424.4,0.69853
2501.6,1437.5,0.69766
2501.6,1450.6,0.69679
2501.6,1463.7,0.69592
2501.6,1476.9,0.69505
2501.6,1490.0,0.69418
2501.6,1503.1,0.69322
2501.6,1516.2,0.69152
2501.6,1529.3,0.68982
2501.6,1542.5,0.68812
2501.6,1555.6,0.68642
2501.6,1568.7,0.68471
2501.6,1581.8,0.68301
2501.6,1594.9,0.68131
2501.6,1608.0,0.68004
2501.6,1621.2,0.67926
2501.6,1634.3,0.67849
2501.6,1647.4,0.67771
2501.6,1660.5,0.67694
2501.6,1673.6,0.67617
2501.6,1686.8,0.67539
2501.6,1699.9,0.67462
2501.6,1713.0,0.67236
2501.6,1726.1,0.6697
2501.6,1739.2,0.66704
2501.6,1752.4,0.66438
2501.6,1765.5,0.66172
2501.6,1778.6,0.65906
2501.6,1791.7,0.6564
2501.6,1804.8,0.65391
2501.6,1817.9,0.65231
2501.6,1831.1,0.65071
2501.6,1844.2,0.64911
2501.6,1857.3,0.64668
2501.6,1870.4,0.64359
2501.6,1883.5,0.64051
2501.6,1896.7,0.63742
2501.6,1909.8,0.63353
2501.6,1922.9,0.62872
2501.6,1936.0,0.62391
2501.6,1949.1,0.61911
2501.6,1962.3,0.613
2501.6,1975.4,0.60679
2501.6,1988.5,0.60058
2501.6,2001.6,0.59432
2501.6,2014.7,0.58767
2501.6,2027.8,0.58102
2501.6,2041.0,0.57437
2501.6,2054.1,0.56754
2501.6,2067.2,0.55914
2501.6,2080.3,0.55074
2501.6,2093.4,0.54233
2516.8,7.5594,0.71666
2516.8,20.678,0.71648
2516.8,33.797,0.71629
2516.8,46.916,0.71611
2516.8,60.034,0.71593
2516.8,73.153,0.71581
2516.8,86.272,0.71578
2516.8,99.391,0.71574
2516.8,112.51,0.71515
2516.8,125.63,0.71453
2516.8,138.75,0.71408
2516.8,151.87,0.71388
2516.8,164.98,0.71369
2516.8,178.1,0.71349
2516.8,191.22,0.7133
2516.8,204.34,0.71337
2516.8,217.46,0.714
2516.8,230.58,0.71463
2516.8,243.7,0.71526
2516.8,256.82,0.71589
2516.8,269.93,0.71651
2516.8,283.05,0.71714
2516.8,296.17,0.71776
2516.8,309.29,0.71737
2516.8,322.41,0.71657
2516.8,335.53,0.71576
2516.8,348.65,0.71496
2516.8,361.77,0.71416
2516.8,374.88,0.71405
2516.8,388.0,0.71434
2516.8,401.12,0.71463
2516.8,414.24,0.71488
2516.8,427.36,0.71513
2516.8,440.48,0.71538
2516.8,453.6,0.71563
2516.8,466.72,0.71585
2516.8,479.83,0.71494
2516.8,492.95,0.71402
2516.8,506.07,0.71403
2516.8,519.19,0.71509
2516.8,532.31,0.71616
2516.8,545.43,0.71723
2516.8,558.55,0.71829
2516.8,571.67,0.71923
2516.8,584.78,0.71998
2516.8,597.9,0.72072
2516.8,611.02,0.72037
2516.8,624.14,0.71981
2516.8,637.26,0.71908
2516.8,650.38,0.71795
2516.8,663.5,0.71683
2516.8,676.62,0.7157
2516.8,689.73,0.71457
2516.8,702.85,0.71366
2516.8,715.97,0.71355
2516.8,729.09,0.71344
2516.8,742.21,0.71333
2516.8,755.33,0.71321
2516.8,768.45,0.71313
