#: table_doi: 10.17182/hepdata.90835.v1/t86
#: name: T2qq efficiency
#: description: The efficiency times acceptance of the SMS models for T2qq as function of the LSP and light squark masses. The efficiency times acceptance is given for the total signal across the set of 174 search regions.
#: data_file: t2qq_efficiency.yaml
#: keyword observables: EFF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SQUARK SQUARK | SQUARK --> Q NEUTRALINO1
#: Efficiency,
M(SQUARK) [GeV],M(NEUTRALINO1) [GeV],Efficiency $\times$ Acceptance
2427.3,1341.0,0.7008
2427.3,1354.8,0.70038
2427.3,1368.5,0.69907
2427.3,1382.2,0.69776
2427.3,1396.0,0.69645
2427.3,1409.7,0.69556
2427.3,1423.5,0.69485
2427.3,1437.2,0.69414
2427.3,1451.0,0.69311
2427.3,1464.7,0.69162
2427.3,1478.5,0.69013
2427.3,1492.2,0.68865
2427.3,1505.9,0.68734
2427.3,1519.7,0.68629
2427.3,1533.4,0.68523
2427.3,1547.2,0.68441
2427.3,1560.9,0.6851
2427.3,1574.7,0.68579
2427.3,1588.4,0.68648
2427.3,1602.1,0.68687
2427.3,1615.9,0.6857
2427.3,1629.6,0.68453
2427.3,1643.4,0.68336
2427.3,1657.1,0.68059
2427.3,1670.9,0.67755
2427.3,1684.6,0.67451
2427.3,1698.4,0.67147
2427.3,1712.1,0.66814
2427.3,1725.8,0.6652
2427.3,1739.6,0.66371
2427.3,1753.3,0.66158
2427.3,1767.1,0.65747
2427.3,1780.8,0.65338
2427.3,1794.6,0.64933
2427.3,1808.3,0.64539
2427.3,1822.0,0.64151
2427.3,1835.8,0.63933
2427.3,1849.5,0.63722
2427.3,1863.3,0.634
2427.3,1877.0,0.63073
2427.3,1890.8,0.62496
2427.3,1904.5,0.61853
2427.3,1918.3,0.61084
2427.3,1932.0,0.60459
2427.3,1945.7,0.59902
2427.3,1959.5,0.59235
2427.3,1973.2,0.58512
2427.3,1987.0,0.57636
2427.3,2000.7,0.5674
2427.3,2014.5,0.55462
2427.3,2028.2,0.54378
2427.3,2041.9,0.53583
2427.3,2055.7,0.5245
2427.3,2069.4,0.50837
2427.3,2083.2,0.49593
2427.3,2096.9,0.48466
2427.3,2110.7,0.46432
2427.3,2124.4,0.44195
2427.3,2138.2,0.42368
2427.3,2151.9,0.40356
2427.3,2165.6,0.37182
2427.3,2179.4,0.34467
2427.3,2193.1,0.32237
2441.1,7.8719,0.71711
2441.1,21.616,0.71767
2441.1,35.359,0.71802
2441.1,49.103,0.71837
2441.1,62.847,0.71871
2441.1,76.591,0.71906
2441.1,90.334,0.71941
2441.1,104.08,0.71956
2441.1,117.82,0.71924
2441.1,131.57,0.71888
2441.1,145.31,0.71853
2441.1,159.05,0.71818
2441.1,172.8,0.71782
2441.1,186.54,0.71747
2441.1,200.28,0.71712
2441.1,214.03,0.71683
2441.1,227.77,0.71718
2441.1,241.52,0.71777
2441.1,255.26,0.71836
2441.1,269.0,0.71895
2441.1,282.75,0.71954
2441.1,296.49,0.72013
2441.1,310.23,0.72033
2441.1,323.98,0.72019
2441.1,337.72,0.71982
2441.1,351.47,0.71945
2441.1,365.21,0.71907
2441.1,378.95,0.7187
2441.1,392.7,0.71833
2441.1,406.44,0.71788
2441.1,420.18,0.71734
2441.1,433.93,0.71679
2441.1,447.67,0.71625
2441.1,461.42,0.71571
2441.1,475.16,0.71517
2441.1,488.9,0.7149
2441.1,502.65,0.71489
2441.1,516.39,0.71481
2441.1,530.13,0.71528
2441.1,543.88,0.71581
2441.1,557.62,0.71635
2441.1,571.37,0.71688
2441.1,585.11,0.71741
2441.1,598.85,0.71794
2441.1,612.6,0.71785
2441.1,626.34,0.71771
2441.1,640.08,0.71756
2441.1,653.83,0.71742
2441.1,667.57,0.71727
2441.1,681.32,0.71713
2441.1,695.06,0.71596
2441.1,708.8,0.71646
2441.1,722.55,0.71741
2441.1,736.29,0.71733
2441.1,750.03,0.71726
2441.1,763.78,0.71718
2441.1,777.52,0.71711
2441.1,791.27,0.71703
2441.1,805.01,0.7165
2441.1,818.75,0.71525
2441.1,832.5,0.71488
2441.1,846.24,0.71452
2441.1,859.98,0.71415
2441.1,873.73,0.71379
2441.1,887.47,0.71342
2441.1,901.22,0.71315
2441.1,914.96,0.71392
2441.1,928.7,0.71386
2441.1,942.45,0.71359
2441.1,956.19,0.71332
2441.1,969.93,0.71305
2441.1,983.68,0.71278
2441.1,997.42,0.71251
2441.1,1011.2,0.71178
2441.1,1024.9,0.71152
2441.1,1038.7,0.71177
2441.1,1052.4,0.71203
2441.1,1066.1,0.71229
2441.1,1079.9,0.71255
2441.1,1093.6,0.7128
2441.1,1107.4,0.71292
2441.1,1121.1,0.71291
2441.1,1134.9,0.71289
2441.1,1148.6,0.71288
2441.1,1162.3,0.71287
2441.1,1176.1,0.71286
2441.1,1189.8,0.71277
2441.1,1203.6,0.71244
2441.1,1217.3,0.7116
2441.1,1231.1,0.71019
2441.1,1244.8,0.70876
2441.1,1258.6,0.70733
2441.1,1272.3,0.7059
2441.1,1286.0,0.70446
2441.1,1299.8,0.70303
2441.1,1313.5,0.70261
2441.1,1327.3,0.7022
2441.1,1341.0,0.70179
2441.1,1354.8,0.70138
2441.1,1368.5,0.70097
2441.1,1382.2,0.70056
2441.1,1396.0,0.69925
2441.1,1409.7,0.69836
2441.1,1423.5,0.69732
2441.1,1437.2,0.69584
2441.1,1451.0,0.69435
2441.1,1464.7,0.69286
2441.1,1478.5,0.69137
2441.1,1492.2,0.68988
2441.1,1505.9,0.68858
2441.1,1519.7,0.68777
2441.1,1533.4,0.68846
2441.1,1547.2,0.68915
2441.1,1560.9,0.68984
2441.1,1574.7,0.69053
2441.1,1588.4,0.69122
2441.1,1602.1,0.69162
2441.1,1615.9,0.69044
2441.1,1629.6,0.68766
2441.1,1643.4,0.68462
2441.1,1657.1,0.68158
2441.1,1670.9,0.67854
2441.1,1684.6,0.6755
2441.1,1698.4,0.67246
2441.1,1712.1,0.66957
2441.1,1725.8,0.66808
2441.1,1739.6,0.66659
2441.1,1753.3,0.66446
2441.1,1767.1,0.66035
2441.1,1780.8,0.65624
2441.1,1794.6,0.65214
2441.1,1808.3,0.6482
2441.1,1822.0,0.64602
2441.1,1835.8,0.64392
2441.1,1849.5,0.64182
2441.1,1863.3,0.63859
2441.1,1877.0,0.63532
2441.1,1890.8,0.63205
2441.1,1904.5,0.62569
2441.1,1918.3,0.61944
2441.1,1932.0,0.61388
2441.1,1945.7,0.60831
2441.1,1959.5,0.60157
2441.1,1973.2,0.59281
2441.1,1987.0,0.58405
2441.1,2000.7,0.57509
2441.1,2014.5,0.56427
2441.1,2028.2,0.55633
2441.1,2041.9,0.54839
2441.1,2055.7,0.53705
2441.1,2069.4,0.52465
2441.1,2083.2,0.51337
2441.1,2096.9,0.50209
2441.1,2110.7,0.48236
2441.1,2124.4,0.46409
2441.1,2138.2,0.44583
2441.1,2151.9,0.4257
2441.1,2165.6,0.3986
2441.1,2179.4,0.3763
2441.1,2193.1,0.35399
2454.9,7.8719,0.71777
2454.9,21.616,0.71812
2454.9,35.359,0.71847
2454.9,49.103,0.71882
2454.9,62.847,0.71917
2454.9,76.591,0.71952
2454.9,90.334,0.71986
2454.9,104.08,0.71926
2454.9,117.82,0.7189
2454.9,131.57,0.71855
2454.9,145.31,0.7182
2454.9,159.05,0.71784
2454.9,172.8,0.71749
2454.9,186.54,0.71714
2454.9,200.28,0.71731
2454.9,214.03,0.7179
2454.9,227.77,0.71849
2454.9,241.52,0.71908
2454.9,255.26,0.71967
2454.9,269.0,0.72026
2454.9,282.75,0.72085
2454.9,296.49,0.72126
2454.9,310.23,0.72155
2454.9,323.98,0.72118
2454.9,337.72,0.72081
2454.9,351.47,0.72044
2454.9,365.21,0.72006
2454.9,378.95,0.71969
2454.9,392.7,0.71932
2454.9,406.44,0.71887
2454.9,420.18,0.71832
2454.9,433.93,0.71778
2454.9,447.67,0.71724
2454.9,461.42,0.7167
2454.9,475.16,0.71616
2454.9,488.9,0.71562
2454.9,502.65,0.71532
2454.9,516.39,0.71586
2454.9,530.13,0.71639
2454.9,543.88,0.71692
2454.9,557.62,0.71745
2454.9,571.37,0.71798
2454.9,585.11,0.71851
2454.9,598.85,0.71878
2454.9,612.6,0.71855
2454.9,626.34,0.71841
2454.9,640.08,0.71826
2454.9,653.83,0.71812
2454.9,667.57,0.71797
2454.9,681.32,0.71783
2454.9,695.06,0.71768
2454.9,708.8,0.71758
2454.9,722.55,0.71751
2454.9,736.29,0.71743
2454.9,750.03,0.71736
2454.9,763.78,0.71728
2454.9,777.52,0.7172
2454.9,791.27,0.71709
2454.9,805.01,0.71663
2454.9,818.75,0.71626
2454.9,832.5,0.7159
2454.9,846.24,0.71553
2454.9,859.98,0.71517
2454.9,873.73,0.7148
2454.9,887.47,0.71443
2454.9,901.22,0.71458
2454.9,914.96,0.7142
2454.9,928.7,0.71393
2454.9,942.45,0.71366
2454.9,956.19,0.71339
2454.9,969.93,0.71312
2454.9,983.68,0.71285
2454.9,997.42,0.71258
2454.9,1011.2,0.71274
2454.9,1024.9,0.713
2454.9,1038.7,0.71325
2454.9,1052.4,0.71351
2454.9,1066.1,0.71377
2454.9,1079.9,0.71403
2454.9,1093.6,0.71428
2454.9,1107.4,0.71437
2454.9,1121.1,0.71436
2454.9,1134.9,0.71435
2454.9,1148.6,0.71433
2454.9,1162.3,0.71432
2454.9,1176.1,0.71431
2454.9,1189.8,0.7143
2454.9,1203.6,0.71354
2454.9,1217.3,0.71211
2454.9,1231.1,0.71068
2454.9,1244.8,0.70925
2454.9,1258.6,0.70782
2454.9,1272.3,0.70639
2454.9,1286.0,0.70495
2454.9,1299.8,0.70425
2454.9,1313.5,0.70384
2454.9,1327.3,0.70343
2454.9,1341.0,0.70302
2454.9,1354.8,0.70261
2454.9,1368.5,0.7022
2454.9,1382.2,0.70179
2454.9,1396.0,0.70125
2454.9,1409.7,0.70057
2454.9,1423.5,0.69908
2454.9,1437.2,0.6976
2454.9,1451.0,0.69611
2454.9,1464.7,0.69462
2454.9,1478.5,0.69313
2454.9,1492.2,0.69164
2454.9,1505.9,0.69109
2454.9,1519.7,0.69178
2454.9,1533.4,0.69247
2454.9,1547.2,0.69316
2454.9,1560.9,0.69385
2454.9,1574.7,0.69454
2454.9,1588.4,0.69523
2454.9,1602.1,0.69439
2454.9,1615.9,0.69184
2454.9,1629.6,0.6888
2454.9,1643.4,0.68576
2454.9,1657.1,0.68272
2454.9,1670.9,0.67968
2454.9,1684.6,0.67664
2454.9,1698.4,0.6736
2454.9,1712.1,0.67192
2454.9,1725.8,0.67043
2454.9,1739.6,0.66894
2454.9,1753.3,0.66748
2454.9,1767.1,0.66368
2454.9,1780.8,0.65957
2454.9,1794.6,0.65546
2454.9,1808.3,0.65256
2454.9,1822.0,0.65045
2454.9,1835.8,0.64835
2454.9,1849.5,0.64585
2454.9,1863.3,0.64316
2454.9,1877.0,0.63989
2454.9,1890.8,0.63662
2454.9,1904.5,0.6326
2454.9,1918.3,0.62703
2454.9,1932.0,0.62147
2454.9,1945.7,0.61592
2454.9,1959.5,0.60829
2454.9,1973.2,0.59953
2454.9,1987.0,0.59077
2454.9,2000.7,0.58303
2454.9,2014.5,0.57509
2454.9,2028.2,0.56715
2454.9,2041.9,0.5592
2454.9,2055.7,0.55098
2454.9,2069.4,0.53971
2454.9,2083.2,0.52843
2454.9,2096.9,0.51715
2454.9,2110.7,0.50251
2454.9,2124.4,0.48424
2454.9,2138.2,0.46597
2454.9,2151.9,0.44715
2454.9,2165.6,0.42485
2454.9,2179.4,0.40254
2454.9,2193.1,0.38024
2468.8,7.8719,0.7193
2468.8,21.616,0.71964
2468.8,35.359,0.71999
2468.8,49.103,0.72034
2468.8,62.847,0.72069
2468.8,76.591,0.71999
2468.8,90.334,0.71928
2468.8,104.08,0.71868
2468.8,117.82,0.71833
2468.8,131.57,0.71797
2468.8,145.31,0.71762
2468.8,159.05,0.71727
2468.8,172.8,0.71744
2468.8,186.54,0.7178
2468.8,200.28,0.71816
2468.8,214.03,0.71875
2468.8,227.77,0.71934
2468.8,241.52,0.71993
2468.8,255.26,0.72052
2468.8,269.0,0.72093
2468.8,282.75,0.72113
2468.8,296.49,0.72133
2468.8,310.23,0.72164
2468.8,323.98,0.72199
2468.8,337.72,0.72233
2468.8,351.47,0.72196
2468.8,365.21,0.72158
2468.8,378.95,0.72121
2468.8,392.7,0.72084
2468.8,406.44,0.72039
2468.8,420.18,0.71984
2468.8,433.93,0.7193
2468.8,447.67,0.71876
2468.8,461.42,0.71822
2468.8,475.16,0.71773
2468.8,488.9,0.71725
2468.8,502.65,0.71696
2468.8,516.39,0.71749
2468.8,530.13,0.71803
2468.8,543.88,0.71856
2468.8,557.62,0.71909
2468.8,571.37,0.71935
2468.8,585.11,0.71946
2468.8,598.85,0.71957
2468.8,612.6,0.71932
2468.8,626.34,0.71903
2468.8,640.08,0.71877
2468.8,653.83,0.71862
2468.8,667.57,0.71848
2468.8,681.32,0.71833
2468.8,695.06,0.71819
2468.8,708.8,0.71809
2468.8,722.55,0.71801
2468.8,736.29,0.71794
2468.8,750.03,0.71786
2468.8,763.78,0.71774
2468.8,777.52,0.71722
2468.8,791.27,0.71671
2468.8,805.01,0.71624
2468.8,818.75,0.71588
2468.8,832.5,0.71551
2468.8,846.24,0.71514
2468.8,859.98,0.71478
2468.8,873.73,0.715
2468.8,887.47,0.71535
2468.8,901.22,0.71563
2468.8,914.96,0.71519
2468.8,928.7,0.71475
2468.8,942.45,0.71437
2468.8,956.19,0.7141
2468.8,969.93,0.71383
2468.8,983.68,0.71356
2468.8,997.42,0.71329
2468.8,1011.2,0.71345
2468.8,1024.9,0.71371
2468.8,1038.7,0.71396
2468.8,1052.4,0.71422
2468.8,1066.1,0.71447
2468.8,1079.9,0.71469
2468.8,1093.6,0.71491
2468.8,1107.4,0.71501
2468.8,1121.1,0.71499
2468.8,1134.9,0.71498
2468.8,1148.6,0.71497
2468.8,1162.3,0.71496
2468.8,1176.1,0.71443
2468.8,1189.8,0.7139
2468.8,1203.6,0.71314
2468.8,1217.3,0.71171
2468.8,1231.1,0.71028
2468.8,1244.8,0.70884
2468.8,1258.6,0.70741
2468.8,1272.3,0.70672
2468.8,1286.0,0.70633
2468.8,1299.8,0.70594
2468.8,1313.5,0.70553
2468.8,1327.3,0.70512
2468.8,1341.0,0.70471
2468.8,1354.8,0.7043
2468.8,1368.5,0.70375
2468.8,1382.2,0.70302
2468.8,1396.0,0.70228
2468.8,1409.7,0.7016
2468.8,1423.5,0.70094
2468.8,1437.2,0.70028
2468.8,1451.0,0.69881
2468.8,1464.7,0.69732
2468.8,1478.5,0.69583
2468.8,1492.2,0.69435
2468.8,1505.9,0.6938
2468.8,1519.7,0.69449
2468.8,1533.4,0.69518
2468.8,1547.2,0.69587
2468.8,1560.9,0.69656
2468.8,1574.7,0.69591
2468.8,1588.4,0.6951
2468.8,1602.1,0.69407
2468.8,1615.9,0.69189
2468.8,1629.6,0.68971
2468.8,1643.4,0.68716
2468.8,1657.1,0.68412
2468.8,1670.9,0.68109
2468.8,1684.6,0.67805
2468.8,1698.4,0.67501
2468.8,1712.1,0.67333
2468.8,1725.8,0.67184
2468.8,1739.6,0.67037
2468.8,1753.3,0.66893
2468.8,1767.1,0.66749
2468.8,1780.8,0.6637
2468.8,1794.6,0.65959
2468.8,1808.3,0.65669
2468.8,1822.0,0.65459
2468.8,1835.8,0.65208
2468.8,1849.5,0.64876
2468.8,1863.3,0.64705
2468.8,1877.0,0.64442
2468.8,1890.8,0.64115
2468.8,1904.5,0.63713
2468.8,1918.3,0.63157
2468.8,1932.0,0.62602
2468.8,1945.7,0.6209
2468.8,1959.5,0.61326
2468.8,1973.2,0.6045
2468.8,1987.0,0.59687
2468.8,2000.7,0.59073
2468.8,2014.5,0.58278
2468.8,2028.2,0.57484
2468.8,2041.9,0.56748
2468.8,2055.7,0.55956
2468.8,2069.4,0.5505
2468.8,2083.2,0.53922
2468.8,2096.9,0.52794
2468.8,2110.7,0.51569
2468.8,2124.4,0.5008
2468.8,2138.2,0.48253
2468.8,2151.9,0.46371
2468.8,2165.6,0.4414
2468.8,2179.4,0.4191
2468.8,2193.1,0.40225
2482.6,7.8719,0.72082
2482.6,21.616,0.72117
2482.6,35.359,0.72152
2482.6,49.103,0.72082
2482.6,62.847,0.72012
2482.6,76.591,0.71941
2482.6,90.334,0.7187
2482.6,104.08,0.7181
2482.6,117.82,0.71775
2482.6,131.57,0.71739
2482.6,145.31,0.71758
2482.6,159.05,0.71794
2482.6,172.8,0.71829
2482.6,186.54,0.71865
2482.6,200.28,0.71901
2482.6,214.03,0.7196
2482.6,227.77,0.72019
2482.6,241.52,0.72059
2482.6,255.26,0.72079
2482.6,269.0,0.721
2482.6,282.75,0.7212
2482.6,296.49,0.7214
2482.6,310.23,0.72171
2482.6,323.98,0.72206
2482.6,337.72,0.72241
2482.6,351.47,0.72276
2482.6,365.21,0.7231
2482.6,378.95,0.72273
2482.6,392.7,0.72236
2482.6,406.44,0.72191
2482.6,420.18,0.72136
2482.6,433.93,0.72082
2482.6,447.67,0.72034
2482.6,461.42,0.71985
2482.6,475.16,0.71937
2482.6,488.9,0.71889
2482.6,502.65,0.7186
2482.6,516.39,0.71913
2482.6,530.13,0.71966
2482.6,543.88,0.71992
2482.6,557.62,0.72003
2482.6,571.37,0.72014
2482.6,585.11,0.72026
2482.6,598.85,0.72037
2482.6,612.6,0.72011
2482.6,626.34,0.71982
2482.6,640.08,0.71953
2482.6,653.83,0.71924
2482.6,667.57,0.71898
2482.6,681.32,0.71884
2482.6,695.06,0.71869
2482.6,708.8,0.71859
2482.6,722.55,0.71851
2482.6,736.29,0.71839
2482.6,750.03,0.71787
2482.6,763.78,0.71736
2482.6,777.52,0.71684
2482.6,791.27,0.71632
2482.6,805.01,0.71586
2482.6,818.75,0.71549
2482.6,832.5,0.71512
2482.6,846.24,0.71535
2482.6,859.98,0.7157
2482.6,873.73,0.71605
2482.6,887.47,0.7164
2482.6,901.22,0.71668
2482.6,914.96,0.71624
2482.6,928.7,0.7158
2482.6,942.45,0.71536
2482.6,956.19,0.71492
2482.6,969.93,0.71454
2482.6,983.68,0.71427
2482.6,997.42,0.714
2482.6,1011.2,0.71416
2482.6,1024.9,0.71442
2482.6,1038.7,0.71466
2482.6,1052.4,0.71488
2482.6,1066.1,0.7151
2482.6,1079.9,0.71532
2482.6,1093.6,0.71555
2482.6,1107.4,0.71564
2482.6,1121.1,0.71563
2482.6,1134.9,0.71562
2482.6,1148.6,0.71509
2482.6,1162.3,0.71456
2482.6,1176.1,0.71403
2482.6,1189.8,0.7135
2482.6,1203.6,0.71274
2482.6,1217.3,0.7113
2482.6,1231.1,0.70987
2482.6,1244.8,0.70919
2482.6,1258.6,0.7088
2482.6,1272.3,0.70841
2482.6,1286.0,0.70802
2482.6,1299.8,0.70763
2482.6,1313.5,0.70722
2482.6,1327.3,0.70681
2482.6,1341.0,0.70625
2482.6,1354.8,0.70552
2482.6,1368.5,0.70479
2482.6,1382.2,0.70405
2482.6,1396.0,0.70332
2482.6,1409.7,0.70264
2482.6,1423.5,0.70198
2482.6,1437.2,0.70132
2482.6,1451.0,0.70066
2482.6,1464.7,0.7
2482.6,1478.5,0.69854
2482.6,1492.2,0.69705
2482.6,1505.9,0.6965
2482.6,1519.7,0.69719
2482.6,1533.4,0.69788
2482.6,1547.2,0.69722
2482.6,1560.9,0.69641
2482.6,1574.7,0.69559
2482.6,1588.4,0.69477
2482.6,1602.1,0.69374
2482.6,1615.9,0.69156
2482.6,1629.6,0.68938
2482.6,1643.4,0.68721
2482.6,1657.1,0.68503
2482.6,1670.9,0.68249
2482.6,1684.6,0.67945
2482.6,1698.4,0.67641
2482.6,1712.1,0.67474
2482.6,1725.8,0.67327
2482.6,1739.6,0.67183
2482.6,1753.3,0.67039
2482.6,1767.1,0.66894
2482.6,1780.8,0.6675
2482.6,1794.6,0.66373
2482.6,1808.3,0.66083
2482.6,1822.0,0.65831
2482.6,1835.8,0.65499
2482.6,1849.5,0.65166
2482.6,1863.3,0.64995
2482.6,1877.0,0.6483
2482.6,1890.8,0.64568
2482.6,1904.5,0.64166
2482.6,1918.3,0.63612
2482.6,1932.0,0.63099
2482.6,1945.7,0.62587
2482.6,1959.5,0.61823
2482.6,1973.2,0.61062
2482.6,1987.0,0.60457
2482.6,2000.7,0.59842
2482.6,2014.5,0.59048
2482.6,2028.2,0.58312
2482.6,2041.9,0.57593
2482.6,2055.7,0.56801
2482.6,2069.4,0.55906
2482.6,2083.2,0.55001
2482.6,2096.9,0.53873
2482.6,2110.7,0.52648
2482.6,2124.4,0.51395
2482.6,2138.2,0.49909
2482.6,2151.9,0.48027
2482.6,2165.6,0.45796
2482.6,2179.4,0.44114
2482.6,2193.1,0.42515
2496.4,7.8719,0.72234
2496.4,21.616,0.72166
2496.4,35.359,0.72095
2496.4,49.103,0.72025
2496.4,62.847,0.71954
2496.4,76.591,0.71883
2496.4,90.334,0.71813
2496.4,104.08,0.71752
2496.4,117.82,0.71772
2496.4,131.57,0.71807
2496.4,145.31,0.71843
2496.4,159.05,0.71878
2496.4,172.8,0.71914
2496.4,186.54,0.71949
2496.4,200.28,0.71986
2496.4,214.03,0.72025
2496.4,227.77,0.72046
2496.4,241.52,0.72066
2496.4,255.26,0.72086
2496.4,269.0,0.72107
2496.4,282.75,0.72127
2496.4,296.49,0.72147
2496.4,310.23,0.72178
2496.4,323.98,0.72213
2496.4,337.72,0.72248
2496.4,351.47,0.72283
2496.4,365.21,0.72318
2496.4,378.95,0.72353
2496.4,392.7,0.72387
2496.4,406.44,0.72343
2496.4,420.18,0.72294
2496.4,433.93,0.72246
2496.4,447.67,0.72197
2496.4,461.42,0.72149
2496.4,475.16,0.72101
2496.4,488.9,0.72052
2496.4,502.65,0.72024
2496.4,516.39,0.72049
2496.4,530.13,0.7206
2496.4,543.88,0.72071
2496.4,557.62,0.72083
2496.4,571.37,0.72094
2496.4,585.11,0.72105
2496.4,598.85,0.72116
2496.4,612.6,0.72091
2496.4,626.34,0.72062
2496.4,640.08,0.72033
2496.4,653.83,0.72004
2496.4,667.57,0.71975
2496.4,681.32,0.71946
2496.4,695.06,0.71919
2496.4,708.8,0.71904
2496.4,722.55,0.71852
2496.4,736.29,0.71801
2496.4,750.03,0.71749
2496.4,763.78,0.71697
2496.4,777.52,0.71645
2496.4,791.27,0.71593
2496.4,805.01,0.71547
2496.4,818.75,0.7157
2496.4,832.5,0.71605
2496.4,846.24,0.7164
2496.4,859.98,0.71675
2496.4,873.73,0.71711
2496.4,887.47,0.71746
2496.4,901.22,0.71774
2496.4,914.96,0.7173
2496.4,928.7,0.71686
2496.4,942.45,0.71642
2496.4,956.19,0.71597
2496.4,969.93,0.71553
2496.4,983.68,0.71509
2496.4,997.42,0.71471
2496.4,1011.2,0.71486
2496.4,1024.9,0.71508
2496.4,1038.7,0.7153
2496.4,1052.4,0.71552
2496.4,1066.1,0.71574
2496.4,1079.9,0.71596
2496.4,1093.6,0.71618
2496.4,1107.4,0.71627
2496.4,1121.1,0.71574
2496.4,1134.9,0.71521
2496.4,1148.6,0.71468
2496.4,1162.3,0.71415
2496.4,1176.1,0.71362
2496.4,1189.8,0.7131
2496.4,1203.6,0.71233
2496.4,1217.3,0.71166
2496.4,1231.1,0.71127
2496.4,1244.8,0.71088
2496.4,1258.6,0.71049
2496.4,1272.3,0.7101
2496.4,1286.0,0.70971
2496.4,1299.8,0.70931
2496.4,1313.5,0.70876
2496.4,1327.3,0.70802
2496.4,1341.0,0.70729
2496.4,1354.8,0.70656
2496.4,1368.5,0.70583
2496.4,1382.2,0.70509
2496.4,1396.0,0.70436
2496.4,1409.7,0.70368
2496.4,1423.5,0.70302
2496.4,1437.2,0.70236
2496.4,1451.0,0.7017
2496.4,1464.7,0.70104
2496.4,1478.5,0.70038
2496.4,1492.2,0.69972
2496.4,1505.9,0.69921
2496.4,1519.7,0.69853
2496.4,1533.4,0.69772
2496.4,1547.2,0.6969
2496.4,1560.9,0.69608
2496.4,1574.7,0.69526
2496.4,1588.4,0.69444
2496.4,1602.1,0.69341
2496.4,1615.9,0.69124
2496.4,1629.6,0.68906
2496.4,1643.4,0.68688
2496.4,1657.1,0.6847
2496.4,1670.9,0.68253
2496.4,1684.6,0.68035
2496.4,1698.4,0.67782
2496.4,1712.1,0.67617
2496.4,1725.8,0.67473
2496.4,1739.6,0.67328
2496.4,1753.3,0.67184
2496.4,1767.1,0.6704
2496.4,1780.8,0.66895
2496.4,1794.6,0.66751
2496.4,1808.3,0.66455
2496.4,1822.0,0.66122
2496.4,1835.8,0.6579
2496.4,1849.5,0.65457
2496.4,1863.3,0.65286
2496.4,1877.0,0.65121
2496.4,1890.8,0.64955
2496.4,1904.5,0.64622
2496.4,1918.3,0.64109
2496.4,1932.0,0.63597
2496.4,1945.7,0.63084
2496.4,1959.5,0.62436
2496.4,1973.2,0.61831
2496.4,1987.0,0.61227
2496.4,2000.7,0.60612
2496.4,2014.5,0.59877
2496.4,2028.2,0.59157
2496.4,2041.9,0.58438
2496.4,2055.7,0.57646
2496.4,2069.4,0.56751
2496.4,2083.2,0.55856
2496.4,2096.9,0.54952
2496.4,2110.7,0.53727
2496.4,2124.4,0.52474
2496.4,2138.2,0.51221
2496.4,2151.9,0.49682
2496.4,2165.6,0.48004
2496.4,2179.4,0.46405
2496.4,2193.1,0.44806
2510.2,7.8719,0.72219
2510.2,21.616,0.72148
2510.2,35.359,0.72077
2510.2,49.103,0.72007
2510.2,62.847,0.71936
2510.2,76.591,0.71865
2510.2,90.334,0.71809
2510.2,104.08,0.71784
2510.2,117.82,0.71819
2510.2,131.57,0.71855
2510.2,145.31,0.71891
2510.2,159.05,0.71926
2510.2,172.8,0.71962
2510.2,186.54,0.72015
2510.2,200.28,0.72085
2510.2,214.03,0.72106
2510.2,227.77,0.72126
2510.2,241.52,0.72146
2510.2,255.26,0.72167
2510.2,269.0,0.72187
2510.2,282.75,0.72204
2510.2,296.49,0.72208
2510.2,310.23,0.72183
2510.2,323.98,0.72166
2510.2,337.72,0.72201
2510.2,351.47,0.72236
2510.2,365.21,0.72271
2510.2,378.95,0.72306
2510.2,392.7,0.7234
2510.2,406.44,0.72336
2510.2,420.18,0.72288
2510.2,433.93,0.7224
2510.2,447.67,0.72191
2510.2,461.42,0.72143
2510.2,475.16,0.72095
2510.2,488.9,0.72111
2510.2,502.65,0.72152
2510.2,516.39,0.72163
2510.2,530.13,0.72175
2510.2,543.88,0.72186
2510.2,557.62,0.72197
2510.2,571.37,0.72208
2510.2,585.11,0.72205
2510.2,598.85,0.72179
2510.2,612.6,0.72152
2510.2,626.34,0.72123
2510.2,640.08,0.72094
2510.2,653.83,0.72065
2510.2,667.57,0.72036
2510.2,681.32,0.72007
2510.2,695.06,0.71978
2510.2,708.8,0.71935
2510.2,722.55,0.71883
2510.2,736.29,0.71831
2510.2,750.03,0.71779
2510.2,763.78,0.71727
2510.2,777.52,0.71675
2510.2,791.27,0.71574
2510.2,805.01,0.71516
2510.2,818.75,0.71551
2510.2,832.5,0.71586
2510.2,846.24,0.71621
2510.2,859.98,0.71657
2510.2,873.73,0.71692
2510.2,887.47,0.71768
2510.2,901.22,0.71861
2510.2,914.96,0.71815
2510.2,928.7,0.7177
2510.2,942.45,0.71726
2510.2,956.19,0.71682
2510.2,969.93,0.71638
2510.2,983.68,0.71594
2510.2,997.42,0.71549
2510.2,1011.2,0.71559
2510.2,1024.9,0.71581
2510.2,1038.7,0.71603
2510.2,1052.4,0.71625
2510.2,1066.1,0.71647
2510.2,1079.9,0.71669
2510.2,1093.6,0.7167
2510.2,1107.4,0.7162
