#: table_doi: 10.17182/hepdata.90835.v1/t84
#: name: T2tt efficiency
#: description: The efficiency times acceptance of the SMS models for T2tt as function of the top squark and LSP masses. The efficiency times acceptance is given for the total signal across the set of 174 search regions.
#: data_file: t2tt_efficiency.yaml
#: keyword observables: EFF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> STOP STOP | STOP --> TQ NEUTRALINO1
#: Efficiency,
M(STOP) [GeV],M(NEUTRALINO1) [GeV],Efficiency $\times$ Acceptance
1032.4,672.45,0.20661
1032.4,679.63,0.20085
1032.4,686.81,0.1951
1032.4,693.99,0.18934
1032.4,701.17,0.18342
1032.4,708.35,0.17665
1032.4,715.53,0.16989
1032.4,722.72,0.16211
1032.4,729.9,0.15392
1032.4,737.08,0.14406
1032.4,744.26,0.13331
1032.4,751.44,0.12286
1032.4,758.62,0.11362
1032.4,765.8,0.10438
1032.4,772.98,0.095825
1032.4,780.17,0.088137
1032.4,787.35,0.080701
1032.4,794.53,0.072507
1032.4,801.71,0.063592
1032.4,808.89,0.058968
1032.4,816.07,0.054343
1032.4,823.25,0.048012
1032.4,830.43,0.044187
1032.4,837.62,0.041315
1032.4,844.8,0.037686
1032.4,851.98,0.034586
1032.4,859.16,0.037402
1032.4,866.34,0.040217
1032.4,873.52,0.038602
1032.4,880.7,0.038304
1032.4,887.88,0.038591
1032.4,895.07,0.039869
1032.4,902.25,0.041961
1032.4,909.43,0.041616
1032.4,916.61,0.041101
1032.4,923.79,0.040587
1032.4,930.97,0.040061
1032.4,938.15,0.039599
1032.4,945.33,0.039399
1032.4,952.52,0.0
1032.4,959.7,0.0
1032.4,966.88,0.0
1032.4,974.06,0.0
1032.4,981.24,0.0
1032.4,988.42,0.0
1032.4,995.6,0.0
1032.4,1002.8,0.0
1032.4,1010.0,0.0
1032.4,1017.1,0.0
1032.4,1024.3,0.0
1032.4,1031.5,0.0
1032.4,1038.7,0.0
1032.4,1045.9,0.0
1032.4,1053.1,0.0
1032.4,1060.2,0.0
1032.4,1067.4,0.0
1032.4,1074.6,0.0
1032.4,1081.8,0.0
1032.4,1089.0,0.0
1032.4,1096.1,0.0
1032.4,1103.3,0.0
1032.4,1110.5,0.0
1032.4,1117.7,0.0
1032.4,1124.9,0.0
1032.4,1132.0,0.0
1032.4,1139.2,0.0
1032.4,1146.4,0.0
1044.6,4.5906,0.36234
1044.6,11.772,0.36288
1044.6,18.953,0.36343
1044.6,26.134,0.36397
1044.6,33.316,0.36451
1044.6,40.497,0.36506
1044.6,47.678,0.36531
1044.6,54.859,0.36496
1044.6,62.041,0.36452
1044.6,69.222,0.36407
1044.6,76.403,0.36362
1044.6,83.584,0.36318
1044.6,90.766,0.36273
1044.6,97.947,0.36212
1044.6,105.13,0.3618
1044.6,112.31,0.36167
1044.6,119.49,0.36154
1044.6,126.67,0.36141
1044.6,133.85,0.36129
1044.6,141.03,0.36116
1044.6,148.22,0.36086
1044.6,155.4,0.36019
1044.6,162.58,0.35945
1044.6,169.76,0.3587
1044.6,176.94,0.35795
1044.6,184.12,0.3572
1044.6,191.3,0.35646
1044.6,198.48,0.35597
1044.6,205.67,0.3555
1044.6,212.85,0.35497
1044.6,220.03,0.35444
1044.6,227.21,0.35391
1044.6,234.39,0.35338
1044.6,241.57,0.35285
1044.6,248.75,0.35242
1044.6,255.93,0.35178
1044.6,263.12,0.35108
1044.6,270.3,0.35039
1044.6,277.48,0.34969
1044.6,284.66,0.34899
1044.6,291.84,0.3483
1044.6,299.02,0.34753
1044.6,306.2,0.34669
1044.6,313.38,0.34585
1044.6,320.57,0.345
1044.6,327.75,0.34416
1044.6,334.93,0.34331
1044.6,342.11,0.34247
1044.6,349.29,0.34157
1044.6,356.47,0.34139
1044.6,363.65,0.3413
1044.6,370.83,0.3412
1044.6,378.02,0.34111
1044.6,385.2,0.34102
1044.6,392.38,0.34092
1044.6,399.56,0.33979
1044.6,406.74,0.33751
1044.6,413.92,0.33515
1044.6,421.1,0.3328
1044.6,428.28,0.33044
1044.6,435.47,0.32808
1044.6,442.65,0.32573
1044.6,449.83,0.32337
1044.6,457.01,0.32113
1044.6,464.19,0.31959
1044.6,471.37,0.31806
1044.6,478.55,0.31652
1044.6,485.73,0.31498
1044.6,492.92,0.31344
1044.6,500.1,0.3119
1044.6,507.28,0.30995
1044.6,514.46,0.30801
1044.6,521.64,0.30606
1044.6,528.82,0.30411
1044.6,536.0,0.30216
1044.6,543.18,0.30022
1044.6,550.37,0.29737
1044.6,557.55,0.2933
1044.6,564.73,0.28917
1044.6,571.91,0.28504
1044.6,579.09,0.28091
1044.6,586.27,0.27678
1044.6,593.45,0.27265
1044.6,600.63,0.26853
1044.6,607.82,0.26457
1044.6,615.0,0.26061
1044.6,622.18,0.25665
1044.6,629.36,0.25269
1044.6,636.54,0.24873
1044.6,643.72,0.24477
1044.6,650.9,0.23902
1044.6,658.08,0.2321
1044.6,665.27,0.22635
1044.6,672.45,0.22059
1044.6,679.63,0.21483
1044.6,686.81,0.20907
1044.6,693.99,0.20331
1044.6,701.17,0.19739
1044.6,708.35,0.19005
1044.6,715.53,0.18185
1044.6,722.72,0.17366
1044.6,729.9,0.16547
1044.6,737.08,0.15727
1044.6,744.26,0.14908
1044.6,751.44,0.13875
1044.6,758.62,0.12991
1044.6,765.8,0.12158
1044.6,772.98,0.11325
1044.6,780.17,0.10556
1044.6,787.35,0.095407
1044.6,794.53,0.085152
1044.6,801.71,0.076237
1044.6,808.89,0.070567
1044.6,816.07,0.063775
1044.6,823.25,0.056983
1044.6,830.43,0.053156
1044.6,837.62,0.047808
1044.6,844.8,0.04246
1044.6,851.98,0.03936
1044.6,859.16,0.039384
1044.6,866.34,0.036828
1044.6,873.52,0.034271
1044.6,880.7,0.034084
1044.6,887.88,0.037256
1044.6,895.07,0.040429
1044.6,902.25,0.042521
1044.6,909.43,0.042242
1044.6,916.61,0.041963
1044.6,923.79,0.041545
1044.6,930.97,0.041071
1044.6,938.15,0.040661
1044.6,945.33,0.040251
1044.6,952.52,0.040126
1044.6,959.7,0.0
1044.6,966.88,0.0
1044.6,974.06,0.0
1044.6,981.24,0.0
1044.6,988.42,0.0
1044.6,995.6,0.0
1044.6,1002.8,0.0
1044.6,1010.0,0.0
1044.6,1017.1,0.0
1044.6,1024.3,0.0
1044.6,1031.5,0.0
1044.6,1038.7,0.0
1044.6,1045.9,0.0
1044.6,1053.1,0.0
1044.6,1060.2,0.0
1044.6,1067.4,0.0
1044.6,1074.6,0.0
1044.6,1081.8,0.0
1044.6,1089.0,0.0
1044.6,1096.1,0.0
1044.6,1103.3,0.0
1044.6,1110.5,0.0
1044.6,1117.7,0.0
1044.6,1124.9,0.0
1044.6,1132.0,0.0
1044.6,1139.2,0.0
1044.6,1146.4,0.0
1056.7,4.5906,0.36395
1056.7,11.772,0.36427
1056.7,18.953,0.36481
1056.7,26.134,0.36536
1056.7,33.316,0.3659
1056.7,40.497,0.36644
1056.7,47.678,0.36698
1056.7,54.859,0.36699
1056.7,62.041,0.3666
1056.7,69.222,0.36615
1056.7,76.403,0.36571
1056.7,83.584,0.36526
1056.7,90.766,0.36481
1056.7,97.947,0.36437
1056.7,105.13,0.36415
1056.7,112.31,0.36402
1056.7,119.49,0.36389
1056.7,126.67,0.36376
1056.7,133.85,0.36363
1056.7,141.03,0.3635
1056.7,148.22,0.36327
1056.7,155.4,0.36264
1056.7,162.58,0.36189
1056.7,169.76,0.36114
1056.7,176.94,0.36039
1056.7,184.12,0.35965
1056.7,191.3,0.3589
1056.7,198.48,0.35847
1056.7,205.67,0.35799
1056.7,212.85,0.35746
1056.7,220.03,0.35693
1056.7,227.21,0.35641
1056.7,234.39,0.35588
1056.7,241.57,0.35535
1056.7,248.75,0.35488
1056.7,255.93,0.35423
1056.7,263.12,0.35354
1056.7,270.3,0.35284
1056.7,277.48,0.35214
1056.7,284.66,0.35145
1056.7,291.84,0.35075
1056.7,299.02,0.35008
1056.7,306.2,0.34925
1056.7,313.38,0.34841
1056.7,320.57,0.34756
1056.7,327.75,0.34672
1056.7,334.93,0.34587
1056.7,342.11,0.34503
1056.7,349.29,0.34447
1056.7,356.47,0.34433
1056.7,363.65,0.34424
1056.7,370.83,0.34415
1056.7,378.02,0.34405
1056.7,385.2,0.34396
1056.7,392.38,0.34387
1056.7,399.56,0.34276
1056.7,406.74,0.34047
1056.7,413.92,0.33811
1056.7,421.1,0.33576
1056.7,428.28,0.3334
1056.7,435.47,0.33104
1056.7,442.65,0.32868
1056.7,449.83,0.32749
1056.7,457.01,0.32597
1056.7,464.19,0.32443
1056.7,471.37,0.32289
1056.7,478.55,0.32135
1056.7,485.73,0.31981
1056.7,492.92,0.31828
1056.7,500.1,0.31713
1056.7,507.28,0.31518
1056.7,514.46,0.31323
1056.7,521.64,0.31129
1056.7,528.82,0.30934
1056.7,536.0,0.30739
1056.7,543.18,0.30544
1056.7,550.37,0.3032
1056.7,557.55,0.29907
1056.7,564.73,0.29494
1056.7,571.91,0.29081
1056.7,579.09,0.28668
1056.7,586.27,0.28254
1056.7,593.45,0.27846
1056.7,600.63,0.27592
1056.7,607.82,0.27195
1056.7,615.0,0.26799
1056.7,622.18,0.26403
1056.7,629.36,0.26007
1056.7,636.54,0.25611
1056.7,643.72,0.25221
1056.7,650.9,0.24879
1056.7,658.08,0.24303
1056.7,665.27,0.23727
1056.7,672.45,0.23151
1056.7,679.63,0.22575
1056.7,686.81,0.22
1056.7,693.99,0.21437
1056.7,701.17,0.20929
1056.7,708.35,0.2011
1056.7,715.53,0.1929
1056.7,722.72,0.18471
1056.7,729.9,0.17652
1056.7,737.08,0.16832
1056.7,744.26,0.16048
1056.7,751.44,0.15443
1056.7,758.62,0.14662
1056.7,765.8,0.13829
1056.7,772.98,0.12996
1056.7,780.17,0.12025
1056.7,787.35,0.10999
1056.7,794.53,0.099928
1056.7,801.71,0.090433
1056.7,808.89,0.081006
1056.7,816.07,0.074214
1056.7,823.25,0.067422
1056.7,830.43,0.061722
1056.7,837.62,0.056374
1056.7,844.8,0.050619
1056.7,851.98,0.044177
1056.7,859.16,0.040444
1056.7,866.34,0.037887
1056.7,873.52,0.035331
1056.7,880.7,0.037324
1056.7,887.88,0.040497
1056.7,895.07,0.042118
1056.7,902.25,0.039979
1056.7,909.43,0.0397
1056.7,916.61,0.03942
1056.7,923.79,0.041672
1056.7,930.97,0.041838
1056.7,938.15,0.041428
1056.7,945.33,0.041066
1056.7,952.52,0.040903
1056.7,959.7,0.040884
1056.7,966.88,0.040584
1056.7,974.06,0.0
1056.7,981.24,0.0
1056.7,988.42,0.0
1056.7,995.6,0.0
1056.7,1002.8,0.0
1056.7,1010.0,0.0
1056.7,1017.1,0.0
1056.7,1024.3,0.0
1056.7,1031.5,0.0
1056.7,1038.7,0.0
1056.7,1045.9,0.0
1056.7,1053.1,0.0
1056.7,1060.2,0.0
1056.7,1067.4,0.0
1056.7,1074.6,0.0
1056.7,1081.8,0.0
1056.7,1089.0,0.0
1056.7,1096.1,0.0
1056.7,1103.3,0.0
1056.7,1110.5,0.0
1056.7,1117.7,0.0
1056.7,1124.9,0.0
1056.7,1132.0,0.0
1056.7,1139.2,0.0
1056.7,1146.4,0.0
1068.9,4.5906,0.36672
1068.9,11.772,0.36674
1068.9,18.953,0.36676
1068.9,26.134,0.36726
1068.9,33.316,0.36781
1068.9,40.497,0.36835
1068.9,47.678,0.36889
1068.9,54.859,0.3689
1068.9,62.041,0.36866
1068.9,69.222,0.3684
1068.9,76.403,0.36795
1068.9,83.584,0.36751
1068.9,90.766,0.36706
1068.9,97.947,0.36661
1068.9,105.13,0.36639
1068.9,112.31,0.36626
1068.9,119.49,0.36614
1068.9,126.67,0.36601
1068.9,133.85,0.36582
1068.9,141.03,0.36554
1068.9,148.22,0.36526
1068.9,155.4,0.36463
1068.9,162.58,0.36389
1068.9,169.76,0.36314
1068.9,176.94,0.36239
1068.9,184.12,0.36183
1068.9,191.3,0.36152
1068.9,198.48,0.36122
1068.9,205.67,0.36073
1068.9,212.85,0.36021
1068.9,220.03,0.35968
1068.9,227.21,0.35915
1068.9,234.39,0.35866
1068.9,241.57,0.35821
1068.9,248.75,0.35777
1068.9,255.93,0.35712
1068.9,263.12,0.35642
1068.9,270.3,0.35573
1068.9,277.48,0.35503
1068.9,284.66,0.35435
1068.9,291.84,0.35367
1068.9,299.02,0.353
1068.9,306.2,0.35218
1068.9,313.38,0.35133
1068.9,320.57,0.35049
1068.9,327.75,0.34964
1068.9,334.93,0.34898
1068.9,342.11,0.34847
1068.9,349.29,0.34797
1068.9,356.47,0.34784
1068.9,363.65,0.34774
1068.9,370.83,0.34765
1068.9,378.02,0.34756
1068.9,385.2,0.3468
1068.9,392.38,0.34555
1068.9,399.56,0.3443
1068.9,406.74,0.34201
1068.9,413.92,0.33965
1068.9,421.1,0.33729
1068.9,428.28,0.33494
1068.9,435.47,0.33336
1068.9,442.65,0.33227
1068.9,449.83,0.33119
1068.9,457.01,0.32966
1068.9,464.19,0.32812
1068.9,471.37,0.32659
1068.9,478.55,0.32505
1068.9,485.73,0.32378
1068.9,492.92,0.32266
1068.9,500.1,0.32154
1068.9,507.28,0.31959
1068.9,514.46,0.31764
1068.9,521.64,0.31569
1068.9,528.82,0.31375
1068.9,536.0,0.31166
1068.9,543.18,0.30951
1068.9,550.37,0.30727
1068.9,557.55,0.30314
1068.9,564.73,0.29901
1068.9,571.91,0.29488
1068.9,579.09,0.29074
1068.9,586.27,0.28786
1068.9,593.45,0.28545
1068.9,600.63,0.2829
1068.9,607.82,0.27894
1068.9,615.0,0.27498
1068.9,622.18,0.27102
1068.9,629.36,0.26706
1068.9,636.54,0.26376
1068.9,643.72,0.26068
1068.9,650.9,0.25725
1068.9,658.08,0.2515
1068.9,665.27,0.24574
1068.9,672.45,0.23998
1068.9,679.63,0.23422
1068.9,686.81,0.22949
1068.9,693.99,0.22501
1068.9,701.17,0.21993
1068.9,708.35,0.21174
1068.9,715.53,0.20355
1068.9,722.72,0.19535
1068.9,729.9,0.18716
1068.9,737.08,0.18109
1068.9,744.26,0.17543
1068.9,751.44,0.16938
1068.9,758.62,0.16175
1068.9,765.8,0.15413
1068.9,772.98,0.1461
1068.9,780.17,0.13639
1068.9,787.35,0.12708
1068.9,794.53,0.11792
1068.9,801.71,0.10842
1068.9,808.89,0.097872
1068.9,816.07,0.08732
1068.9,823.25,0.07904
1068.9,830.43,0.073341
1068.9,837.62,0.066267
1068.9,844.8,0.059021
1068.9,851.98,0.052579
1068.9,859.16,0.04825
1068.9,866.34,0.04392
1068.9,873.52,0.040728
1068.9,880.7,0.042722
1068.9,887.88,0.040064
1068.9,895.07,0.037079
1068.9,902.25,0.03494
1068.9,909.43,0.03619
1068.9,916.61,0.039195
1068.9,923.79,0.0422
1068.9,930.97,0.042366
1068.9,938.15,0.042118
1068.9,945.33,0.041873
1068.9,952.52,0.041711
1068.9,959.7,0.04145
1068.9,966.88,0.041166
1068.9,974.06,0.040831
1068.9,981.24,0.040366
1068.9,988.42,0.0
1068.9,995.6,0.0
1068.9,1002.8,0.0
1068.9,1010.0,0.0
1068.9,1017.1,0.0
1068.9,1024.3,0.0
1068.9,1031.5,0.0
1068.9,1038.7,0.0
1068.9,1045.9,0.0
1068.9,1053.1,0.0
1068.9,1060.2,0.0
1068.9,1067.4,0.0
1068.9,1074.6,0.0
1068.9,1081.8,0.0
1068.9,1089.0,0.0
1068.9,1096.1,0.0
1068.9,1103.3,0.0
1068.9,1110.5,0.0
1068.9,1117.7,0.0
1068.9,1124.9,0.0
1068.9,1132.0,0.0
1068.9,1139.2,0.0
1068.9,1146.4,0.0
1081.1,4.5906,0.36949
1081.1,11.772,0.36951
1081.1,18.953,0.36953
1081.1,26.134,0.36956
1081.1,33.316,0.36972
1081.1,40.497,0.37026
1081.1,47.678,0.3708
1081.1,54.859,0.37081
1081.1,62.041,0.37056
1081.1,69.222,0.37032
1081.1,76.403,0.37007
1081.1,83.584,0.36976
1081.1,90.766,0.36931
1081.1,97.947,0.36886
1081.1,105.13,0.36864
1081.1,112.31,0.36851
1081.1,119.49,0.36837
1081.1,126.67,0.36809
1081.1,133.85,0.36782
1081.1,141.03,0.36754
1081.1,148.22,0.36726
1081.1,155.4,0.36663
1081.1,162.58,0.36588
1081.1,169.76,0.36519
1081.1,176.94,0.36488
1081.1,184.12,0.36457
1081.1,191.3,0.36427
1081.1,198.48,0.36396
1081.1,205.67,0.36348
1081.1,212.85,0.36295
1081.1,220.03,0.36243
1081.1,227.21,0.36199
1081.1,234.39,0.36154
1081.1,241.57,0.3611
1081.1,248.75,0.36065
1081.1,255.93,0.36
1081.1,263.12,0.35931
1081.1,270.3,0.35862
1081.1,277.48,0.35794
1081.1,284.66,0.35727
1081.1,291.84,0.35659
1081.1,299.02,0.35592
1081.1,306.2,0.3551
1081.1,313.38,0.35425
1081.1,320.57,0.35349
1081.1,327.75,0.35298
1081.1,334.93,0.35248
1081.1,342.11,0.35198
1081.1,349.29,0.35147
1081.1,356.47,0.35134
1081.1,363.65,0.35124
1081.1,370.83,0.35084
1081.1,378.02,0.34959
1081.1,385.2,0.34834
1081.1,392.38,0.34709
1081.1,399.56,0.34584
1081.1,406.74,0.34355
1081.1,413.92,0.34119
1081.1,421.1,0.33922
1081.1,428.28,0.33814
1081.1,435.47,0.33705
1081.1,442.65,0.33597
1081.1,449.83,0.33489
1081.1,457.01,0.33336
1081.1,464.19,0.33182
1081.1,471.37,0.33043
1081.1,478.55,0.32931
1081.1,485.73,0.32819
1081.1,492.92,0.32707
1081.1,500.1,0.32594
1081.1,507.28,0.324
1081.1,514.46,0.32205
1081.1,521.64,0.32003
1081.1,528.82,0.31788
1081.1,536.0,0.31573
1081.1,543.18,0.31358
1081.1,550.37,0.31134
1081.1,557.55,0.30721
1081.1,564.73,0.30308
1081.1,571.91,0.29966
1081.1,579.09,0.29725
1081.1,586.27,0.29485
1081.1,593.45,0.29244
1081.1,600.63,0.28989
1081.1,607.82,0.28593
1081.1,615.0,0.28197
1081.1,622.18,0.27841
1081.1,629.36,0.27532
1081.1,636.54,0.27223
1081.1,643.72,0.26914
1081.1,650.9,0.26572
1081.1,658.08,0.25996
1081.1,665.27,0.25421
1081.1,672.45,0.24908
1081.1,679.63,0.24461
1081.1,686.81,0.24013
1081.1,693.99,0.23566
1081.1,701.17,0.23058
1081.1,708.35,0.22238
1081.1,715.53,0.21419
1081.1,722.72,0.20734
1081.1,729.9,0.20169
1081.1,737.08,0.19603
1081.1,744.26,0.19038
1081.1,751.44,0.18432
1081.1,758.62,0.1767
1081.1,765.8,0.16908
1081.1,772.98,0.16142
1081.1,780.17,0.15375
1081.1,787.35,0.14478
1081.1,794.53,0.13561
1081.1,801.71,0.12612
1081.1,808.89,0.11557
1081.1,816.07,0.10502
1081.1,823.25,0.09491
1081.1,830.43,0.08704
1081.1,837.62,0.079794
1081.1,844.8,0.072221
1081.1,851.98,0.063848
1081.1,859.16,0.059518
1081.1,866.34,0.055189
1081.1,873.52,0.048333
1081.1,880.7,0.04426
1081.1,887.88,0.041275
1081.1,895.07,0.038078
1081.1,902.25,0.03606
1081.1,909.43,0.039065
1081.1,916.61,0.042071
1081.1,923.79,0.04124
1081.1,930.97,0.040592
1081.1,938.15,0.040347
1081.1,945.33,0.040763
1081.1,952.52,0.042678
1081.1,959.7,0.042393
1081.1,966.88,0.042108
1081.1,974.06,0.041738
1081.1,981.24,0.041281
1081.1,988.42,0.040941
1081.1,995.6,0.0
1081.1,1002.8,0.0
1081.1,1010.0,0.0
1081.1,1017.1,0.0
1081.1,1024.3,0.0
1081.1,1031.5,0.0
1081.1,1038.7,0.0
1081.1,1045.9,0.0
1081.1,1053.1,0.0
1081.1,1060.2,0.0
1081.1,1067.4,0.0
1081.1,1074.6,0.0
1081.1,1081.8,0.0
1081.1,1089.0,0.0
1081.1,1096.1,0.0
1081.1,1103.3,0.0
1081.1,1110.5,0.0
1081.1,1117.7,0.0
1081.1,1124.9,0.0
1081.1,1132.0,0.0
1081.1,1139.2,0.0
1081.1,1146.4,0.0
1093.3,4.5906,0.37226
1093.3,11.772,0.37228
1093.3,18.953,0.3723
1093.3,26.134,0.37233
1093.3,33.316,0.37235
1093.3,40.497,0.37238
1093.3,47.678,0.37271
1093.3,54.859,0.37272
1093.3,62.041,0.37247
1093.3,69.222,0.37223
1093.3,76.403,0.37198
1093.3,83.584,0.37174
1093.3,90.766,0.37149
1093.3,97.947,0.37111
1093.3,105.13,0.37089
1093.3,112.31,0.37065
1093.3,119.49,0.37037
1093.3,126.67,0.37009
1093.3,133.85,0.36981
1093.3,141.03,0.36954
1093.3,148.22,0.36926
1093.3,155.4,0.36863
1093.3,162.58,0.36824
1093.3,169.76,0.36793
1093.3,176.94,0.36762
1093.3,184.12,0.36732
1093.3,191.3,0.36701
1093.3,198.48,0.3667
1093.3,205.67,0.36622
1093.3,212.85,0.36576
1093.3,220.03,0.36532
1093.3,227.21,0.36487
1093.3,234.39,0.36443
1093.3,241.57,0.36398
1093.3,248.75,0.36354
1093.3,255.93,0.36289
1093.3,263.12,0.36221
1093.3,270.3,0.36154
1093.3,277.48,0.36086
1093.3,284.66,0.36019
1093.3,291.84,0.35952
1093.3,299.02,0.35884
1093.3,306.2,0.35802
1093.3,313.38,0.35749
1093.3,320.57,0.35699
1093.3,327.75,0.35648
1093.3,334.93,0.35598
1093.3,342.11,0.35548
1093.3,349.29,0.35497
1093.3,356.47,0.35484
1093.3,363.65,0.35363
1093.3,370.83,0.35238
1093.3,378.02,0.35113
1093.3,385.2,0.34988
1093.3,392.38,0.34863
1093.3,399.56,0.34738
1093.3,406.74,0.34509
1093.3,413.92,0.344
1093.3,421.1,0.34292
1093.3,428.28,0.34183
1093.3,435.47,0.34075
1093.3,442.65,0.33967
1093.3,449.83,0.33858
1093.3,457.01,0.33707
1093.3,464.19,0.33595
1093.3,471.37,0.33483
1093.3,478.55,0.33372
1093.3,485.73,0.3326
1093.3,492.92,0.33148
1093.3,500.1,0.33035
1093.3,507.28,0.32839
1093.3,514.46,0.32624
1093.3,521.64,0.3241
1093.3,528.82,0.32195
1093.3,536.0,0.3198
1093.3,543.18,0.31765
1093.3,550.37,0.31541
1093.3,557.55,0.31147
1093.3,564.73,0.30906
1093.3,571.91,0.30665
1093.3,579.09,0.30424
1093.3,586.27,0.30183
1093.3,593.45,0.29942
1093.3,600.63,0.29688
1093.3,607.82,0.29305
1093.3,615.0,0.28996
1093.3,622.18,0.28687
1093.3,629.36,0.28379
1093.3,636.54,0.2807
1093.3,643.72,0.27761
1093.3,650.9,0.27419
1093.3,658.08,0.26867
1093.3,665.27,0.2642
1093.3,672.45,0.25972
1093.3,679.63,0.25525
1093.3,686.81,0.25078
1093.3,693.99,0.2463
1093.3,701.17,0.24122
1093.3,708.35,0.2336
1093.3,715.53,0.22794
1093.3,722.72,0.22229
1093.3,729.9,0.21663
1093.3,737.08,0.21098
1093.3,744.26,0.20532
1093.3,751.44,0.19927
1093.3,758.62,0.19163
1093.3,765.8,0.18396
1093.3,772.98,0.17629
1093.3,780.17,0.16862
1093.3,787.35,0.16095
1093.3,794.53,0.15302
1093.3,801.71,0.14352
1093.3,808.89,0.13319
1093.3,816.07,0.12338
1093.3,823.25,0.11356
1093.3,830.43,0.10569
1093.3,837.62,0.096267
1093.3,844.8,0.086356
1093.3,851.98,0.077983
1093.3,859.16,0.072329
1093.3,866.34,0.064061
1093.3,873.52,0.055793
1093.3,880.7,0.051721
1093.3,887.88,0.047606
1093.3,895.07,0.043301
1093.3,902.25,0.041283
1093.3,909.43,0.042177
1093.3,916.61,0.039533
1093.3,923.79,0.03689
1093.3,930.97,0.036241
1093.3,938.15,0.038982
1093.3,945.33,0.042083
1093.3,952.52,0.043997
1093.3,959.7,0.043664
1093.3,966.88,0.04326
1093.3,974.06,0.042856
1093.3,981.24,0.042494
1093.3,988.42,0.042279
1093.3,995.6,0.042064
1093.3,1002.8,0.041247
1093.3,1010.0,0.0
1093.3,1017.1,0.0
1093.3,1024.3,0.0
1093.3,1031.5,0.0
1093.3,1038.7,0.0
1093.3,1045.9,0.0
1093.3,1053.1,0.0
1093.3,1060.2,0.0
1093.3,1067.4,0.0
1093.3,1074.6,0.0
1093.3,1081.8,0.0
1093.3,1089.0,0.0
1093.3,1096.1,0.0
1093.3,1103.3,0.0
1093.3,1110.5,0.0
1093.3,1117.7,0.0
1093.3,1124.9,0.0
1093.3,1132.0,0.0
1093.3,1139.2,0.0
1093.3,1146.4,0.0
1105.4,4.5906,0.37464
1105.4,11.772,0.37466
1105.4,18.953,0.37469
1105.4,26.134,0.37471
1105.4,33.316,0.37473
1105.4,40.497,0.37476
1105.4,47.678,0.37472
1105.4,54.859,0.37451
1105.4,62.041,0.37427
1105.4,69.222,0.37402
1105.4,76.403,0.37378
1105.4,83.584,0.37353
1105.4,90.766,0.37328
1105.4,97.947,0.3728
1105.4,105.13,0.37239
1105.4,112.31,0.37211
1105.4,119.49,0.37184
1105.4,126.67,0.37156
1105.4,133.85,0.37128
1105.4,141.03,0.371
1105.4,148.22,0.37102
1105.4,155.4,0.37051
1105.4,162.58,0.3702
1105.4,169.76,0.3699
1105.4,176.94,0.36959
1105.4,184.12,0.36928
1105.4,191.3,0.36897
1105.4,198.48,0.36867
1105.4,205.67,0.36871
1105.4,212.85,0.36826
1105.4,220.03,0.36782
1105.4,227.21,0.36737
1105.4,234.39,0.36693
1105.4,241.57,0.36648
1105.4,248.75,0.36604
1105.4,255.93,0.3654
1105.4,263.12,0.36473
1105.4,270.3,0.36406
1105.4,277.48,0.36338
1105.4,284.66,0.36271
1105.4,291.84,0.36204
1105.4,299.02,0.3615
1105.4,306.2,0.36041
1105.4,313.38,0.3599
1105.4,320.57,0.3594
1105.4,327.75,0.3589
1105.4,334.93,0.35839
1105.4,342.11,0.35789
1105.4,349.29,0.35738
1105.4,356.47,0.357
1105.4,363.65,0.35575
1105.4,370.83,0.3545
1105.4,378.02,0.35325
1105.4,385.2,0.352
1105.4,392.38,0.35075
1105.4,399.56,0.3495
1105.4,406.74,0.3484
1105.4,413.92,0.34732
1105.4,421.1,0.34623
1105.4,428.28,0.34515
1105.4,435.47,0.34407
1105.4,442.65,0.34298
1105.4,449.83,0.34214
1105.4,457.01,0.34115
1105.4,464.19,0.34003
1105.4,471.37,0.33891
1105.4,478.55,0.3378
1105.4,485.73,0.33668
1105.4,492.92,0.33556
1105.4,500.1,0.33443
1105.4,507.28,0.33247
1105.4,514.46,0.33032
1105.4,521.64,0.32818
1105.4,528.82,0.32603
1105.4,536.0,0.32388
1105.4,543.18,0.32173
1105.4,550.37,0.31957
1105.4,557.55,0.31716
1105.4,564.73,0.31475
1105.4,571.91,0.31235
1105.4,579.09,0.30994
1105.4,586.27,0.30753
1105.4,593.45,0.30512
1105.4,600.63,0.30308
1105.4,607.82,0.30046
1105.4,615.0,0.29738
1105.4,622.18,0.29429
1105.4,629.36,0.2912
1105.4,636.54,0.28812
1105.4,643.72,0.28503
1105.4,650.9,0.28177
1105.4,658.08,0.27729
1105.4,665.27,0.27282
1105.4,672.45,0.26835
1105.4,679.63,0.26387
1105.4,686.81,0.2594
1105.4,693.99,0.25492
1105.4,701.17,0.25104
1105.4,708.35,0.24538
1105.4,715.53,0.23973
1105.4,722.72,0.23407
1105.4,729.9,0.22842
1105.4,737.08,0.22276
1105.4,744.26,0.21711
1105.4,751.44,0.21235
1105.4,758.62,0.20468
1105.4,765.8,0.19701
1105.4,772.98,0.18934
1105.4,780.17,0.18167
1105.4,787.35,0.174
1105.4,794.53,0.16633
1105.4,801.71,0.16011
1105.4,808.89,0.15128
1105.4,816.07,0.14146
1105.4,823.25,0.13165
